elec_id,codmuni,year,municipio,s_match_muniseat,s_match_presseat,s_match_muniseatpres,s_match_none,coddept,tipo_eleccion,s_nvote,s_mvote,s_nstot,s_votepro_centro,s_votepro_conserv,s_votepro_iz,s_votepro_lib,s_votepro_min,s_votepro_other,s_votepro_tv,s_votepro_urib,s_seatpro_iR,s_seatpro_centro,s_seatpro_conserv,s_seatpro_iz,s_seatpro_lib,s_seatpro_min,s_seatpro_other,s_seatpro_tv,s_seatpro_urib,s_miproR_centro,s_miproR_conserv,s_miproR_iz,s_miproR_lib,s_miproR_min,s_miproR_other,s_miproR_tv,s_miproR_urib
senado10,15572,2010,PUERTO,0,0,0,1,15,2,11643074,9245,101,0.401946998377501,0.146241211465657,-99,0.0704164413196322,0.00594916170903191,0,-99,0.100703082747431,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,1,2,-99,4,5,0,-99,3
senado10,15580,2010,QUIPAMA,0,0,0,1,15,2,11643074,1799,101,0.0311284046692607,0.395775430794886,-99,0.0277932184546971,0.00166759310728182,0,-99,0.169538632573652,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,3,1,-99,4,5,0,-99,2
senado10,15599,2010,RAMIRIQ,0,0,0,1,15,2,11643074,3178,101,0.275015733165513,0.152297042164884,-99,0.222152297042165,0.00975456261799874,0,-99,0.143801132787917,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,1,3,-99,2,5,0,-99,4
senado10,15600,2010,RAQUIRA,0,0,0,1,15,2,11643074,1710,101,0.325146198830409,0.276023391812866,-99,0.100584795321637,0.0064327485380117,0,-99,0.132748538011696,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,1,2,-99,4,5,0,-99,3
senado10,15621,2010,RONDON,0,0,0,1,15,2,11643074,947,101,0.286166842661035,0.317845828933474,-99,0.12882787750792,0.00316789862724393,0,-99,0.148891235480465,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,2,1,-99,4,5,0,-99,3
senado10,15632,2010,SABOYA,0,0,0,1,15,2,11643074,4085,101,0.0472460220318237,0.46780905752754,-99,0.107466340269278,0.001468788249694,0,-99,0.103304773561812,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,4,1,-99,2,5,0,-99,3
senado10,15638,2010,SACHICA,0,0,0,1,15,2,11643074,1539,101,0.355425601039636,0.0428849902534113,-99,0.10916179337232,0.00389863547758285,0,-99,0.267056530214425,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,1,4,-99,3,5,0,-99,2
senado10,15646,2010,SAMACA,0,0,0,1,15,2,11643074,4510,101,0.429711751662971,0.0747228381374723,-99,0.204212860310421,0.00509977827050998,0,-99,0.106208425720621,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,1,4,-99,2,5,0,-99,3
senado10,15660,2010,SAN EDU,0,0,0,1,15,2,11643074,676,101,0.483727810650888,0.165680473372781,-99,0.0621301775147929,0.00591715976331361,0,-99,0.0887573964497041,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,1,2,-99,4,5,0,-99,3
senado10,15664,2010,SAN JOS,0,0,0,1,15,2,11643074,2017,101,0.595438770451165,0.100148735746158,-99,0.061973227565691603,0.00347050074367873,0,-99,0.105602379771939,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,1,3,-99,4,5,0,-99,2
senado10,15667,2010,SAN LUI,0,0,0,1,15,2,11643074,1716,101,0.0466200466200466,0.151515151515152,-99,0.286130536130536,0.00116550116550117,0,-99,0.33041958041958,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,4,3,-99,2,5,0,-99,1
senado10,15673,2010,SAN MAT,0,0,0,1,15,2,11643074,1637,101,0.136224801466097,0.706780696395846,-99,0.0146609651802077,6.10873549175321e-4,0,-99,0.0433720219914478,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,2,1,-99,4,5,0,-99,3
senado10,15676,2010,SAN MIG,0,0,0,1,15,2,11643074,1032,101,0.0959302325581395,0.302325581395349,-99,0.151162790697674,9.68992248062015e-4,0,-99,0.273255813953488,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,4,1,-99,3,5,0,-99,2
senado10,15681,2010,SAN PAB,0,0,0,1,15,2,11643074,2404,101,0.0424292845257903,0.271630615640599,-99,0.0773710482529118,0.00166389351081531,0,-99,0.415973377703827,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,4,2,-99,3,5,0,-99,1
senado10,15686,2010,SANTANA,0,0,0,1,15,2,11643074,2891,101,0.0300933932895192,0.354894500172951,-99,0.157039086821169,6.91802144586648e-4,0,-99,0.284330681425112,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,4,1,-99,3,5,0,-99,2
senado10,15690,2010,SANTA M,0,0,0,1,15,2,11643074,1275,101,0.210196078431373,0.316862745098039,-99,0.127058823529412,0.0188235294117647,0,-99,0.143529411764706,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,2,1,-99,4,5,0,-99,3
senado10,15693,2010,SANTA R,0,0,0,1,15,2,11643074,3420,101,0.258479532163743,0.30672514619883,-99,0.0657894736842105,0.0128654970760234,0,-99,0.200877192982456,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,2,1,-99,4,5,0,-99,3
senado10,15696,2010,SANTA S,0,0,0,1,15,2,11643074,1201,101,0.113238967527061,0.631140716069942,-99,0.0691090757701915,8.32639467110741e-4,0,-99,0.0641132389675271,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,2,1,-99,3,5,0,-99,4
senado10,15720,2010,SATIVAN,0,0,0,1,15,2,11643074,990,101,0.0929292929292929,0.736363636363636,-99,0.00606060606060606,0.00202020202020202,0,-99,0.0161616161616162,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,2,1,-99,4,5,0,-99,3
senado10,15723,2010,SATIVAS,0,0,0,1,15,2,11643074,600,101,0.0433333333333333,0.428333333333333,-99,0.33,0.00833333333333333,0,-99,0.0633333333333333,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,4,1,-99,2,5,0,-99,3
senado10,15740,2010,SIACHOQ,0,0,0,1,15,2,11643074,2634,101,0.525816249050873,0.256643887623386,-99,0.0269552012148823,0.00379650721336371,0,-99,0.05125284738041,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,1,2,-99,4,5,0,-99,3
senado10,15753,2010,SOATA,0,0,0,1,15,2,11643074,3428,101,0.153150525087515,0.421528588098016,-99,0.0350058343057176,0.00175029171528588,0,-99,0.217911318553092,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,3,1,-99,4,5,0,-99,2
senado10,15755,2010,SOCOTA,0,0,0,1,15,2,11643074,2338,101,0.134302822925577,0.130881094952951,-99,0.299828913601369,0.00256629597946963,0,-99,0.182207014542344,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,3,4,-99,1,5,0,-99,2
senado10,15757,2010,SOCHA,0,0,0,1,15,2,11643074,2456,101,0.194218241042345,0.280944625407166,-99,0.234527687296417,0.00977198697068404,0,-99,0.0907980456026059,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,3,1,-99,2,5,0,-99,4
senado10,15759,2010,SOGAMOS,0,0,0,1,15,2,11643074,35697,101,0.10289380059949,0.198420035297084,-99,0.150516850155475,0.00719948455052245,0,-99,0.223436143093257,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,4,2,-99,3,5,0,-99,1
senado10,15761,2010,SOMONDO,0,0,0,1,15,2,11643074,1239,101,0.192090395480226,0.229217110573043,-99,0.0209846650524617,0.00242130750605327,0,-99,0.39225181598063,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,3,2,-99,4,5,0,-99,1
senado10,15762,2010,SORA,0,0,0,1,15,2,11643074,1276,101,0.256269592476489,0.113636363636364,-99,0.439655172413793,0.00235109717868339,0,-99,0.0634796238244514,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,2,3,-99,1,5,0,-99,4
senado10,15763,2010,SOTAQUI,0,0,0,1,15,2,11643074,1958,101,0.342185903983657,0.224208375893769,-99,0.116445352400409,0.00204290091930541,0,-99,0.155771195097038,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,1,2,-99,4,5,0,-99,3
senado10,15764,2010,SORACA,0,0,0,1,15,2,11643074,2459,101,0.483529890199268,0.0736071573810492,-99,0.182187881252542,0.00203334688897926,0,-99,0.127287515250102,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,1,4,-99,2,5,0,-99,3
senado10,15774,2010,SUSACON,0,0,0,1,15,2,11643074,1243,101,0.128720836685438,0.66130329847144,-99,0.00482703137570394,-99,0,-99,0.0780370072405471,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,-99,0.287128712871287,-99,0.277227722772277,2,1,-99,4,-99,0,-99,3
senado10,15776,2010,SUTAMAR,0,0,0,1,15,2,11643074,2239,101,0.122376060741402,0.23492630638678,-99,0.109870477891916,0.00133988387673068,0,-99,0.365341670388566,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,3,2,-99,4,5,0,-99,1
senado10,15778,2010,SUTATEN,0,0,0,1,15,2,11643074,1406,101,0.0376955903271693,0.360597439544808,-99,0.106685633001422,0.00142247510668563,0,-99,0.341394025604552,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,4,1,-99,3,5,0,-99,2
senado10,15790,2010,TASCO,0,0,0,1,15,2,11643074,1745,101,0.0681948424068768,0.142120343839542,-99,0.26189111747851,0.00171919770773639,0,-99,0.207449856733524,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,4,3,-99,1,5,0,-99,2
senado10,15798,2010,TENZA,0,0,0,1,15,2,11643074,1457,101,0.0706932052161977,0.199039121482498,-99,0.0240219629375429,0.00274536719286205,0,-99,0.470144131777625,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,3,2,-99,4,5,0,-99,1
senado10,15804,2010,TIBANA,0,0,0,1,15,2,11643074,2842,101,0.0605207600281492,0.0506685432793807,-99,0.400422237860662,0.00668543279380718,0,-99,0.208304011259676,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,3,4,-99,1,5,0,-99,2
senado10,15806,2010,TIBASOS,0,0,0,1,15,2,11643074,3269,101,0.0911593759559498,0.472009788926277,-99,0.080758641786479,0.00978892627714898,0,-99,0.116855307433466,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,3,1,-99,4,5,0,-99,2
senado10,15808,2010,TINJACA,0,0,0,1,15,2,11643074,1203,101,0.146300914380715,0.507896924355777,-99,0.0723192019950125,0.00498753117206983,0,-99,0.0814630091438071,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,2,1,-99,4,5,0,-99,3
senado10,15810,2010,TIPACOQ,0,0,0,1,15,2,11643074,1354,101,0.413589364844904,0.0745937961595273,-99,0.280649926144756,0.00369276218611521,0,-99,0.0908419497784343,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,1,4,-99,2,5,0,-99,3
senado10,15814,2010,TOCA,0,0,0,1,15,2,11643074,2828,101,0.431046676096181,0.236916548797737,-99,0.076025459688826,0.00282885431400283,0,-99,0.0643564356435644,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,1,2,-99,3,5,0,-99,4
senado10,15816,2010,TOGUI,0,0,0,1,15,2,11643074,1610,101,0.0565217391304348,0.396273291925466,-99,0.149068322981366,0.0031055900621118,0,-99,0.227329192546584,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,4,1,-99,3,5,0,-99,2
senado10,15820,2010,TOPAGA,0,0,0,1,15,2,11643074,1493,101,0.0663094440723376,0.601473543201608,-99,0.0375083724045546,-99,0,-99,0.120562625586068,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,-99,0.287128712871287,-99,0.277227722772277,3,1,-99,4,-99,0,-99,2
senado10,15822,2010,TOTA,0,0,0,1,15,2,11643074,1408,101,0.411931818181818,0.120738636363636,-99,0.0738636363636364,7.10227272727273e-4,0,-99,0.229403409090909,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,1,3,-99,4,5,0,-99,2
senado10,15832,2010,TUNUNGU,0,0,0,1,15,2,11643074,508,101,0.0177165354330709,0.25,-99,0.234251968503937,-99,0,-99,0.127952755905512,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,-99,0.287128712871287,-99,0.277227722772277,4,1,-99,2,-99,0,-99,3
senado10,15835,2010,TURMEQU,0,0,0,1,15,2,11643074,2151,101,0.0371920037192004,0.0618317061831706,-99,0.563923756392376,0.00139470013947001,0,-99,0.0883310088331009,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,4,3,-99,1,5,0,-99,2
senado10,15837,2010,TUTA,0,0,0,1,15,2,11643074,2930,101,0.238225255972696,0.347440273037543,-99,0.166211604095563,0.0068259385665529,0,-99,0.0873720136518771,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,2,1,-99,3,5,0,-99,4
senado10,15839,2010,TUTAZA,0,0,0,1,15,2,11643074,980,101,0.0622448979591837,0.257142857142857,-99,0.076530612244898,0.00408163265306122,0,-99,0.421428571428571,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,4,2,-99,3,5,0,-99,1
senado10,15842,2010,UMBITA,0,0,0,1,15,2,11643074,2714,101,0.130434782608696,0.663596168017686,-99,0.0162122328666175,3.68459837877671e-4,0,-99,0.0556374355195284,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,2,1,-99,4,5,0,-99,3
senado10,15861,2010,VENTAQU,0,0,0,1,15,2,11643074,3678,101,0.143012506797172,0.300435019032083,-99,0.284937466014138,0.00190320826536161,0,-99,0.0826536160957042,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,3,1,-99,2,5,0,-99,4
senado10,15879,2010,VIRACAC,0,0,0,1,15,2,11643074,978,101,0.168711656441718,0.33640081799591,-99,0.140081799591002,0.00204498977505112,0,-99,0.0286298568507157,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,2,1,-99,3,5,0,-99,4
senado10,15897,2010,ZETAQUI,0,0,0,1,15,2,11643074,1871,101,0.528594334580438,0.0256547300908605,-99,0.21058257616248,0.00694815606627472,0,-99,0.130411544628541,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,1,4,-99,2,5,0,-99,3
senado10,17001,2010,MANIZAL,0,0,0,1,17,2,11643074,127355,101,0.034023006556476,0.309764045384948,-99,0.0842840877861097,0.0149895960111499,0,-99,0.249256016646382,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,4,1,-99,3,5,0,-99,2
senado10,17013,2010,AGUADAS,0,0,0,1,17,2,11643074,7876,101,0.00126968004062976,0.338369730827831,-99,0.183468765871,0.00431691213814119,0,-99,0.299390553580498,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,5,1,-99,3,4,0,-99,2
senado10,17042,2010,ANSERMA,0,0,0,1,17,2,11643074,10862,101,0.00561590867243602,0.255569876634137,-99,0.106978457006076,0.00460320382986559,0,-99,0.349475234763395,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,4,2,-99,3,5,0,-99,1
senado10,17050,2010,ARANZAZ,0,0,0,1,17,2,11643074,4927,101,0.00527704485488127,0.62532981530343,-99,0.0245585549015628,0.00527704485488127,0,-99,0.21676476557743,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,4,1,-99,3,4,0,-99,2
senado10,17088,2010,BELALCA,0,0,0,1,17,2,11643074,4149,101,0.00168715353097132,0.216437695830321,-99,0.0899011810074717,0.00674861412388527,0,-99,0.590985779705953,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,5,2,-99,3,4,0,-99,1
senado10,17174,2010,CHINCHI,0,0,0,1,17,2,11643074,16253,101,0.0132898541807666,0.311388666707685,-99,0.166123177259583,0.00190734018335077,0,-99,0.189195840767858,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,4,1,-99,3,5,0,-99,2
senado10,17272,2010,FILADEL,0,0,0,1,17,2,11643074,4839,101,0.0018598884066956,0.460425707790866,-99,0.312874560859682,0.00103327133705311,0,-99,0.13969828476958,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,4,1,-99,2,5,0,-99,3
senado10,17380,2010,LA DORA,0,0,0,1,17,2,11643074,22853,101,0.00975801864087866,0.0449831531965169,-99,0.268192359865226,0.00341311862775128,0,-99,0.314488250995493,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,4,3,-99,2,5,0,-99,1
senado10,17388,2010,LA MERC,0,0,0,1,17,2,11643074,2996,101,3.33778371161549e-4,0.712950600801068,-99,0.149866488651535,0.00166889185580774,0,-99,0.0200267022696929,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,5,1,-99,2,4,0,-99,3
senado10,17433,2010,MANZANA,0,0,0,1,17,2,11643074,7043,101,0.00425954848786029,0.362629561266506,-99,0.0218656822376828,0.00425954848786029,0,-99,0.479767144682664,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,4,2,-99,3,4,0,-99,1
senado10,17442,2010,MARMATO,0,0,0,1,17,2,11643074,1898,101,0.00684931506849315,0.126448893572181,-99,0.39304531085353,0.00737618545837724,0,-99,0.260800842992624,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,5,3,-99,1,4,0,-99,2
senado10,17444,2010,MARQUET,0,0,0,1,17,2,11643074,5146,101,0.00155460551884959,0.283715507190051,-99,0.0295375048581422,0.00388651379712398,0,-99,0.57773027594248,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,5,2,-99,3,4,0,-99,1
senado10,17446,2010,MARULAN,0,0,0,1,17,2,11643074,1137,101,8.79507475813544e-4,0.469656992084433,-99,0.0263852242744063,0.00175901495162709,0,-99,0.392260334212841,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,5,1,-99,3,4,0,-99,2
senado10,17486,2010,NEIRA,0,0,0,1,17,2,11643074,8137,101,0.00516160747204129,0.364139117610913,-99,0.121174880176969,0.00307238540002458,0,-99,0.319896767850559,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,4,1,-99,3,5,0,-99,2
senado10,17495,2010,NORCASI,0,0,0,1,17,2,11643074,2449,101,0.00122498979175174,0.0498162515312372,-99,0.506737443854635,4.08329930583912e-4,0,-99,0.341772151898734,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,4,3,-99,1,5,0,-99,2
senado10,17513,2010,PACORA,0,0,0,1,17,2,11643074,5438,101,0.00147112909157779,0.177822728944465,-99,0.325119529238691,0.0502022802500919,0,-99,0.24567855829349,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,5,3,-99,1,4,0,-99,2
senado10,17524,2010,PALESTI,0,0,0,1,17,2,11643074,6391,101,0.0037552808637146,0.098263182600532,-99,0.339070567986231,0.00516351118760757,0,-99,0.403223282741355,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,5,3,-99,2,4,0,-99,1
senado10,17541,2010,PENSILV,0,0,0,1,17,2,11643074,8373,101,0.00214976710856324,0.178311238504718,-99,0.0150483697599427,0.00119431506031291,0,-99,0.701421234921772,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,4,2,-99,3,5,0,-99,1
senado10,17614,2010,RIOSUCI,0,0,0,1,17,2,11643074,14961,101,0.00802085422097453,0.131475168772141,-99,0.0598890448499432,0.00240625626629236,0,-99,0.425506316422699,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,4,2,-99,3,5,0,-99,1
senado10,17616,2010,RISARAL,0,0,0,1,17,2,11643074,4067,101,9.83525940496681e-4,0.181952298991886,-99,0.253995574133268,9.83525940496681e-4,0,-99,0.367592820260634,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,4,3,-99,2,4,0,-99,1
senado10,17653,2010,SALAMIN,0,0,0,1,17,2,11643074,7028,101,0.00355719977233921,0.383323847467274,-99,0.247581104154809,0.00540694365395561,0,-99,0.226522481502561,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,5,1,-99,2,4,0,-99,3
senado10,17662,2010,SAMANA,0,0,0,1,17,2,11643074,7125,101,0.00505263157894737,0.336421052631579,-99,0.0129122807017544,0.0023859649122807,0,-99,0.512280701754386,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,4,2,-99,3,5,0,-99,1
senado10,17665,2010,SAN JOS,0,0,0,1,17,2,11643074,2124,101,0.00282485875706215,0.485404896421846,-99,0.165254237288136,9.41619585687382e-4,0,-99,0.256120527306968,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,4,1,-99,3,5,0,-99,2
senado10,17777,2010,SUPIA,0,0,0,1,17,2,11643074,8450,101,0.00745562130177515,0.250414201183432,-99,0.33491124260355,0.0176331360946746,0,-99,0.106508875739645,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,5,2,-99,1,4,0,-99,3
senado10,17867,2010,VICTORI,0,0,0,1,17,2,11643074,3669,101,0.00272553829381303,0.0667756881984192,-99,0.16734805124012,8.17661488143908e-4,0,-99,0.630144453529572,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,4,3,-99,2,5,0,-99,1
senado10,17873,2010,VILLAMA,0,0,0,1,17,2,11643074,15329,101,0.0170917868093157,0.26590123295714,-99,0.282666840628873,0.0242677278361276,0,-99,0.176267205949507,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,5,2,-99,1,4,0,-99,3
senado10,17877,2010,VITERBO,0,0,0,1,17,2,11643074,5088,101,0.00609276729559748,0.511006289308176,-99,0.0385220125786164,0.00845125786163522,0,-99,0.266116352201258,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,5,1,-99,3,4,0,-99,2
senado10,18001,2010,FLORENC,0,0,0,1,18,2,11643074,41574,101,0.0120508009813826,0.122600663876461,-99,0.103261653918314,0.00425746861018906,0,-99,0.222374561023717,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,4,2,-99,3,5,0,-99,1
senado10,18029,2010,ALBANIA,0,0,0,1,18,2,11643074,1619,101,0.00247066090179123,0.203211859172329,-99,0.116121062384188,0.00370599135268684,0,-99,0.233477455219271,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,5,2,-99,3,4,0,-99,1
senado10,18094,2010,BELEN D,0,0,0,1,18,2,11643074,2627,101,0.0525314046440807,0.157213551579749,-99,0.128663875142748,0.00570993528740008,0,-99,0.171678720974496,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,4,2,-99,3,5,0,-99,1
senado10,18150,2010,CARTAGE,0,0,0,1,18,2,11643074,2658,101,0.0191873589164786,0.120391271632807,-99,0.197893152746426,0.00413844996237773,0,-99,0.0929270127915726,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,4,2,-99,1,5,0,-99,3
senado10,18205,2010,CURILLO,0,0,0,1,18,2,11643074,2062,101,0.0169738118331717,0.200290979631426,-99,0.131910766246363,0.005819592628516,0,-99,0.176527643064985,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,4,1,-99,3,5,0,-99,2
senado10,18247,2010,EL DONC,0,0,0,1,18,2,11643074,4478,101,0.00602947744528807,0.336980794997767,-99,0.15765966949531,0.00558284948637785,0,-99,0.150290308173292,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,4,1,-99,2,5,0,-99,3
senado10,18256,2010,EL PAUJ,0,0,0,1,18,2,11643074,3079,101,0.0029230269568041602,0.0906138356609289,-99,0.10522897044495,0.0032478077297824,0,-99,0.220201364079247,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,5,3,-99,2,4,0,-99,1
senado10,18410,2010,LA MONT,0,0,0,1,18,2,11643074,2224,101,0.00269784172661871,0.350269784172662,-99,0.0391187050359712,0.00449640287769784,0,-99,0.12455035971223,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,5,1,-99,3,4,0,-99,2
senado10,18460,2010,MILAN,0,0,0,1,18,2,11643074,1529,101,0.0052321778940484,0.266841072596468,-99,0.107913669064748,6.5402223675605e-4,0,-99,0.175277959450621,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,4,1,-99,3,5,0,-99,2
senado10,18479,2010,MORELIA,0,0,0,1,18,2,11643074,1192,101,0.0352348993288591,0.104865771812081,-99,0.155201342281879,0.00251677852348993,0,-99,0.172818791946309,5,0.0495049504950495,0.217821782178218,-99,0.168316831683168,0,0.287128712871287,-99,0.277227722772277,4,3,-99,2,5,0,-99,1
