codmuni,elec_id,municipio,coddept,tipo_eleccion,s_nvote_avg,s_mvote_avg,s_natlseats_14,s_match_muniseat,s_match_presseat,s_match_muniseatpres,s_match_none,s_votepro_centro,s_votepro_conserv,s_votepro_iz,s_votepro_lib,s_votepro_min,s_votepro_other,s_votepro_tv,s_votepro_urib,s_seatpro_centro,s_seatpro_conserv,s_seatpro_iz,s_seatpro_lib,s_seatpro_min,s_seatpro_other,s_seatpro_tv,s_seatpro_urib
27615,senado02,RIOSUCIO,27,2,10592550.25,3636.75,102,0.25,0.25,0.5,0,0.007578512300377492,0.055221797930112004,0.032924751674751666,0.1454327016108188,0.014001083275665935,0.5660532141465583,0.105800653594771,0.20180594935946575,0,0,0,0,0,0,0,0
27660,senado02,SAN JOSE DEL PALMAR,27,2,10592550.25,1566.75,102,0.25,0.25,0.5,0,0.01403268947955428,0.2892516666611832,0.007634600891168965,0.07914788639426702,0.005613791028108762,0.513669966017803,0.250875963559916,0.18479333491091635,0,0,0,0,0,0,0,0
27745,senado02,SIPI,27,2,10592550.25,747.75,102,0.25,0,0.75,0,0.00213105075558792,0.12416734233160054,0.02268717407347675,0.1578280328008276,0.00929170919486296,0.46326232514183324,0.329875518672199,0.21444643422391269,0,0,0,0,0,0,0,0
27787,senado02,TADO,27,2,10592550.25,5301.25,102,0,0.5,0.25,0.25,0.005228100271406963,0.20929345597792398,0.00672645922910941,0.1958681890014965,0.007334427883150044,0.34504200599833224,0.218915214411592,0.28692914767783906,0,0,0,0,0,0,0,0
27800,senado02,UNGUIA,27,2,10592550.25,2583.75,102,0.25,0.25,0.5,0,0.007901912555337533,0.182200224076853,0.010098830528659635,0.1816018807577258,0.03551271695061602,0.4783900334188605,0.171717171717172,0.16836829346189916,0,0,0,0,0,0,0,0
27810,senado02,UNION PANAMERICANA,27,2,10592550.25,2521.75,102,0.25,0,0.75,0,0.0027172706374228466,0.11760094549404435,0.034574714957793226,0.25831088015409076,0.008900952153165416,0.3368811153088135,0.331747404844291,0.23706965600716295,0,0,0,0,0,0,0,0
41001,senado02,NEIVA,41,2,10592550.25,101131.75,102,0,0.5,0.25,0.25,0.017822186215420078,0.217750767209258,0.05192070517730485,0.18676294457186177,0.01342116749251039,0.38929241554924127,0.113521214263526,0.23729608483878625,0,0,0,0,0,0,0,0
41006,senado02,ACEVEDO,41,2,10592550.25,6616.75,102,0,0.5,0.25,0.25,0.00568170477131266,0.392883337674649,0.01085751521613626,0.0871571579520001,0.00791402810253305,0.3926441992814495,0.0914354644149578,0.285272550562034,0,0,0,0,0,0,0,0
41013,senado02,AGRADO,41,2,10592550.25,3325,102,0.25,0.5,0.25,0,0.0036657081657336965,0.3218779274866575,0.0151084941336442,0.29842201319547,0.00492738218841276,0.31024747721147927,0.11027397260274,0.1888239878666053,0,0,0,0,0,0,0,0
41016,senado02,AIPE,41,2,10592550.25,5969,102,0.25,0.25,0.5,0,0.013439613588635003,0.09433093154667825,0.041093693066505455,0.18157972146636153,0.004002386979934866,0.44517580544984225,0.343585077343039,0.20655439101501727,0,0,0,0,0,0,0,0
41020,senado02,ALGECIRAS,41,2,10592550.25,4199.25,102,0.25,0.75,0,0,0.044258175313314774,0.06803006135788435,0.015352300002935151,0.35786859078870553,0.0048801924428612895,0.3853618530394835,0.218641451177152,0.12356423687998128,0,0,0,0,0,0,0,0
41026,senado02,ALTAMIRA,41,2,10592550.25,1441,102,0,0.5,0.25,0.25,0.007615845588432764,0.3025584128428065,0.017202136454711497,0.16185336596249708,0.01498524641170911,0.30013380714559423,0.146302250803859,0.32460617054207874,0,0,0,0,0,0,0,0
41078,senado02,BARAYA,41,2,10592550.25,2134.75,102,0.25,0.25,0.5,0,0.005869677625058412,0.11064170877737184,0.0443576364205079,0.29886915221245525,0.007531094912617621,0.37027967581877347,0.256916996047431,0.18095444468287125,0,0,0,0,0,0,0,0
41132,senado02,CAMPOALEGRE,41,2,10592550.25,10466.75,102,0.25,0.5,0.25,0,0.009204356876891907,0.211719281932477,0.02800130263047315,0.23986274397440602,0.00606174776855195,0.389000028978959,0.239581129680559,0.1799320738609376,0,0,0,0,0,0,0,0
41206,senado02,COLOMBIA,41,2,10592550.25,3654.25,102,0,0.75,0,0.25,0.002305202292544867,0.34400700593979505,0.0130572211317553,0.3483172417797372,0.0023932281022665544,0.26005267567071044,0.0979066022544283,0.1850974956540616,0,0,0,0,0,0,0,0
41244,senado02,ELIAS,41,2,10592550.25,1516.25,102,0,0.5,0.25,0.25,0.00853571050219477,0.342593081982617,0.008505134253637244,0.18612686654073965,0.004608643738864829,0.3332286704735549,0.0416666666666667,0.28482042252011724,0,0,0,0,0,0,0,0
41298,senado02,GARZON,41,2,10592550.25,22734,102,0,0.5,0.25,0.25,0.006122432580105363,0.4172296793199315,0.020285833479325048,0.1343022503652141,0.006010996238766983,0.341267481721283,0.0624107595228225,0.2809697500190146,0,0,0,0,0,0,0,0
41306,senado02,GIGANTE,41,2,10592550.25,7808,102,0.25,0.5,0.25,0,0.009886771131725492,0.1893350816136462,0.02670346245782395,0.23571964156755498,0.005131714153497056,0.39294349528657024,0.0787011557512383,0.232378438208413,0,0,0,0,0,0,0,0
41319,senado02,GUADALUPE,41,2,10592550.25,5379.25,102,0,0.5,0.25,0.25,0.002844036675299325,0.426684161548483,0.01076114057698784,0.13039462222056256,0.019900089687712747,0.322156765624506,0.181648985669086,0.26625561990266505,0,0,0,0,0,0,0,0
41349,senado02,HOBO,41,2,10592550.25,2e3,102,0.25,0.75,0,0,0.018480907965533533,0.2100169169969375,0.026040515958935348,0.2017232172758875,0.010764093267317164,0.421703221444949,0.126932084309133,0.2048780727993055,0,0,0,0,0,0,0,0
41357,senado02,IQUIRA,41,2,10592550.25,3147.75,102,0,0.5,0.25,0.25,0.013986884001755118,0.42654531298310605,0.0212506238178267,0.1747211941111837,0.007671654291950774,0.384259950646184,0.124144368388301,0.16984089102481134,0,0,0,0,0,0,0,0
41359,senado02,ISNOS,41,2,10592550.25,7515.25,102,0,0.5,0.25,0.25,0.0061258709516606264,0.2936290226069725,0.02522761680569375,0.13546356249098232,0.005643221553844433,0.38010998600086277,0.118966603654694,0.2864296615090193,0,0,0,0,0,0,0,0
41378,senado02,LA ARGENTINA,41,2,10592550.25,4609.75,102,0,0.5,0.25,0.25,0.009517224946207414,0.39037929745349803,0.035782726313058,0.14613270185108615,0.011369968762048094,0.3197568614435975,0.150801131008483,0.2676637467887263,0,0,0,0,0,0,0,0
41396,senado02,LA PLATA,41,2,10592550.25,17119,102,0,0.5,0.25,0.25,0.00634970608820608,0.271622186112055,0.0277571080026078,0.217585501770045,0.008224841474700567,0.38136857603946,0.114246213787469,0.2118638110141165,0,0,0,0,0,0,0,0
41483,senado02,NATAGA,41,2,10592550.25,2218.25,102,0,0.5,0.25,0.25,0.001569508699930751,0.4091594985582325,0.020240511487898752,0.12940389979076516,0.00588240470832719,0.3702723456882025,0.135617760617761,0.246130374287333,0,0,0,0,0,0,0,0
41503,senado02,OPORAPA,41,2,10592550.25,3160.25,102,0,0.5,0.25,0.25,0.00349863754752414,0.4970328931076845,0.01839385240236225,0.06339186136544898,0.0074271049417531316,0.33083349126376527,0.0809768637532134,0.3196227518105009,0,0,0,0,0,0,0,0
41518,senado02,PAICOL,41,2,10592550.25,2445.75,102,0,0.5,0.25,0.25,0.015004353962971265,0.6871493503937465,0.01490471067827875,0.0648160856188919,0.0027344001129804185,0.2818571413084288,0.0461346633416459,0.27814561117253694,0,0,0,0,0,0,0,0
41524,senado02,PALERMO,41,2,10592550.25,8749.75,102,0,0.5,0.25,0.25,0.006374189322909427,0.535473100573772,0.03629201623145605,0.1035477587467973,0.008689574539492777,0.3483221950900595,0.103194103194103,0.22515113906520182,0,0,0,0,0,0,0,0
41530,senado02,PALESTINA,41,2,10592550.25,3156,102,0,0.5,0.25,0.25,0.004557320291129123,0.4234500217417505,0.015741476704283,0.16579283292603525,0.012571530887396877,0.33193109281248523,0.0243450648319661,0.2637474204465762,0,0,0,0,0,0,0,0
41548,senado02,PITAL,41,2,10592550.25,4308.5,102,0,0.5,0.25,0.25,0.005945281355774829,0.43764068144015644,0.027862872820896098,0.17155005252777425,0.0034314610027729635,0.3026057605622135,0.0773079809857393,0.2667328577641404,0,0,0,0,0,0,0,0
41551,senado02,PITALITO,41,2,10592550.25,30784.5,102,0,0.5,0.25,0.25,0.008182132963565266,0.237886131106378,0.033744836665930755,0.19133053735000174,0.013820242085010169,0.38114183562425225,0.094000902119982,0.25171013632316447,0,0,0,0,0,0,0,0
41615,senado02,RIVERA,41,2,10592550.25,6064.75,102,0.25,0.75,0,0,0.008369050794332722,0.219722646787717,0.02456538368748195,0.35140027997751977,0.0036835756383945834,0.32212766335188275,0.116529856751972,0.16615610742045928,0,0,0,0,0,0,0,0
41660,senado02,SALADOBLANCO,41,2,10592550.25,3395,102,0,0.5,0.25,0.25,0.004887170969293424,0.3065089891224945,0.016382241169193,0.13448299513244497,0.008041226427027764,0.310242192753934,0.243989526303261,0.32514582395147806,0,0,0,0,0,0,0,0
41668,senado02,SAN AGUSTIN,41,2,10592550.25,9409.75,102,0,0.5,0.25,0.25,0.011743891886358633,0.285318432038677,0.02372667361459565,0.1943869324095702,0.00643517559720408,0.34762341111964223,0.146982174502241,0.2530872594059185,0,0,0,0,0,0,0,0
41676,senado02,SANTA MARIA,41,2,10592550.25,4056,102,0,0.5,0.25,0.25,0.0047454763981073424,0.518802679375487,0.017086890885796974,0.05139703827071365,0.006385235517182118,0.34000442474547427,0.025779376498801,0.32586087379200324,0,0,0,0,0,0,0,0
41770,senado02,SUAZA,41,2,10592550.25,3930,102,0,0.5,0.25,0.25,0.00849236833182955,0.235195751463281,0.025498835838207,0.2230839288176295,0.008994087399448927,0.38794441880538827,0.0988335100742312,0.220801139409222,0,0,0,0,0,0,0,0
41791,senado02,TARQUI,41,2,10592550.25,6021,102,0,0.5,0.25,0.25,0.013881115207382212,0.473453728959389,0.014511306659199301,0.15882596789149114,0.003794193664836438,0.28997275329244776,0.10568413886998,0.26754124463510826,0,0,0,0,0,0,0,0
41797,senado02,TESALIA (CARNICERIAS),41,2,10592550.25,3747.5,102,0,0.5,0.25,0.25,0.003715436438415576,0.507067363399005,0.0346473649523988,0.12010407002103457,0.002753419793417665,0.322146200390242,0.108619685497962,0.25488580186465604,0,0,0,0,0,0,0,0
41799,senado02,TELLO,41,2,10592550.25,3990.5,102,0.25,0.75,0,0,0.005876956879348255,0.212913883124642,0.0224611801654016,0.3101165237380945,0.0030866479957282855,0.345795880803013,0.159191720059142,0.17987943014277724,0,0,0,0,0,0,0,0
41801,senado02,TERUEL,41,2,10592550.25,3110.5,102,0,0.5,0.25,0.25,0.0022511240970830263,0.523195383598963,0.01544900344901455,0.09400387006475915,0.0036113432069110663,0.3009860971680168,0.0404546974256102,0.32117731440883723,0,0,0,0,0,0,0,0
41807,senado02,TIMANA,41,2,10592550.25,6888.25,102,0,0.5,0.25,0.25,0.005142607565325033,0.2673538853128295,0.01339727869694535,0.1266430883285088,0.005373739645313312,0.38944357679663477,0.125695868737181,0.304226525277695,0,0,0,0,0,0,0,0
41872,senado02,VILLAVIEJA,41,2,10592550.25,3611,102,0,0.5,0.25,0.25,0.004742251448091326,0.31155936528787254,0.032059341109109504,0.25017638767322875,0.011229263393646913,0.333776322578226,0.191470325082016,0.18719903499665833,0,0,0,0,0,0,0,0
41885,senado02,YAGUARA,41,2,10592550.25,3224.75,102,0,0.5,0.25,0.25,0.0159392547795925,0.42832022728885255,0.0462899207943372,0.12666485540430225,0.006258251430803968,0.34702390017936274,0.10734929810074301,0.24552071619175675,0,0,0,0,0,0,0,0
44001,senado02,RIOHACHA,44,2,10592550.25,42082,102,0.25,0,0.75,0,0.0515883651426916,0.13949127489893098,0.02450792276949805,0.13762003940647344,0.016853078783323983,0.5009801316527362,0.21732464545803,0.1737379857975566,0,0,0,0,0,0,0,0
44035,senado02,ALBANIA,44,2,10592550.25,5834.25,102,0.25,0,0.75,0,0.024609487291594,0.226874031227098,0.015091346309306,0.07394957117289636,0.011432821569397894,0.5450620029104025,0.326696832579186,0.15415800275030875,0,0,0,0,0,0,0,0
44078,senado02,BARRANCAS,44,2,10592550.25,9497.5,102,0.25,0,0.75,0,0.017315631503737973,0.13457754642169695,0.023221413866436568,0.14786119332254918,0.004675620823803937,0.5135567618003319,0.346299451069468,0.15661426272002843,0,0,0,0,0,0,0,0
44090,senado02,DIBULLA,44,2,10592550.25,7087,102,0.25,0,0.75,0,0.02202050477946107,0.130214114310222,0.02389408077795795,0.1495337206937964,0.00834474555382921,0.5222719647355467,0.277573106147824,0.15897300273964354,0,0,0,0,0,0,0,0
44098,senado02,DISTRACCION,44,2,10592550.25,4468.5,102,0.25,0,0.75,0,0.015089560456464632,0.10982318475800676,0.0168545126469396,0.0908255650681235,0.009135981407517474,0.5298221628026245,0.531389607335998,0.1649968651947928,0,0,0,0,0,0,0,0
44110,senado02,EL MOLINO,44,2,10592550.25,3558.5,102,0.25,0,0.75,0,0.037615039607832065,0.091449473372418,0.01149157221388984,0.09670577607350843,0.0028470495872453556,0.458710805250419,0.598140770252324,0.21323113642352995,0,0,0,0,0,0,0,0
44279,senado02,FONSECA,44,2,10592550.25,11223.5,102,0.25,0,0.75,0,0.013914730856562068,0.146654127841181,0.0273716973432716,0.09195558433627829,0.0060022514888110464,0.6280732186493635,0.24767113921887,0.11610276285838422,0,0,0,0,0,0,0,0
44378,senado02,HATONUEVO,44,2,10592550.25,5522.75,102,0.25,0,0.75,0,0.025155494926564187,0.11505839500528675,0.0188732484720694,0.10457122922397283,0.002910470236579177,0.5465784938618949,0.425115723458265,0.15455605043853066,0,0,0,0,0,0,0,0
44420,senado02,LA JAGUA DEL PILAR,44,2,10592550.25,1705.75,102,0.25,0,0.75,0,0.0311045933043922,0.1099971168025454,0.01032863623117679,0.12694772224745288,0.0066709828283776805,0.44990345318768676,0.691881918819188,0.16335153195071897,0,0,0,0,0,0,0,0
44430,senado02,MAICAO,44,2,10592550.25,33959,102,0.25,0.25,0.5,0,0.026377287596119264,0.1556870378878745,0.0194388095312326,0.16452241228272405,0.018603977335815168,0.49452120621012197,0.175477163399369,0.17578821824880747,0,0,0,0,0,0,0,0
44560,senado02,MANAURE,44,2,10592550.25,14865.75,102,0.25,0.25,0.5,0,0.023092839707935697,0.2044377655019725,0.013324595672783905,0.09596337929165175,0.009249015135360883,0.5179753149851418,0.214196167392991,0.1993746921551082,0,0,0,0,0,0,0,0
44650,senado02,SAN JUAN DEL CESAR,44,2,10592550.25,12828.75,102,0.25,0,0.75,0,0.040463718707720135,0.1384344028484135,0.0178678032168541,0.13198526286675627,0.00401046161900955,0.46998895761615,0.361821207079111,0.19606373946963496,0,0,0,0,0,0,0,0
44847,senado02,URIBIA,44,2,10592550.25,17555.75,102,0.25,0,0.75,0,0.01090327304354709,0.0706717653388626,0.008294068854410475,0.14395873421667654,0.024129676643147874,0.529668648163151,0.49397134360638,0.13712215235691952,0,0,0,0,0,0,0,0
44855,senado02,URUMITA,44,2,10592550.25,4505.75,102,0.25,0,0.75,0,0.02796106117286923,0.1752805217621905,0.01697428547089325,0.12313943724384857,0.0032751963974308068,0.45654925372428523,0.484321305841924,0.17967638577711825,0,0,0,0,0,0,0,0
44874,senado02,VILLANUEVA,44,2,10592550.25,8010.25,102,0.25,0,0.75,0,0.04152599279416933,0.12343869994349765,0.0244455017685916,0.14198679073078038,0.007596458714057483,0.467205392942804,0.414868389850605,0.17630677937654995,0,0,0,0,0,0,0,0
47001,senado02,SANTA MARTA,47,2,10592550.25,120540.75,102,0.25,0.25,0.5,0,0.020086528627321333,0.137094355435593,0.05074492557291,0.17258197969848688,0.014681438928352122,0.5133078410563185,0.146658313538159,0.15744998468964866,0,0,0,0,0,0,0,0
47030,senado02,ALGARROBO,47,2,10592550.25,4023.25,102,0.25,0,0.75,0,0.01156195463183408,0.08815650606177,0.00640167480807235,0.0866443222942042,0.0016177059026106712,0.5944642592865143,0.383946947175852,0.16574084578956363,0,0,0,0,0,0,0,0
47053,senado02,ARACATACA,47,2,10592550.25,12952.5,102,0.25,0.25,0.5,0,0.00525376335709882,0.1545293843932605,0.013678682927850721,0.13992829373695395,0.004352003053155182,0.5523616588961455,0.177479042368401,0.17203192830655403,0,0,0,0,0,0,0,0
47058,senado02,ARIGUANI (EL DIFICIL),47,2,10592550.25,11322.75,102,0.25,0.25,0.5,0,0.0210243879722922,0.1319913967865355,0.022697569485255753,0.10567701206968491,0.003227647222429161,0.5635965185051505,0.150530035335689,0.19756045105930573,0,0,0,0,0,0,0,0
47161,senado02,CERRO DE SAN ANTONIO,47,2,10592550.25,5026.25,102,0,0,0.75,0.25,0.00364345087288727,0.0441221786692642,0.00563998878289411,0.09263196838140837,0.0024484504281075134,0.37546203668314065,0.537069341474051,0.3681886498651125,0,0,0,0,0,0,0,0
47170,senado02,CHIVOLO,47,2,10592550.25,6571,102,0.25,0,0.75,0,0.012956481146862861,0.1347093648093444,0.01585519829520935,0.053687216498261775,0.0044694930625397734,0.6174347124875158,0.40971547536433,0.1380974399638108,0,0,0,0,0,0,0,0
47189,senado02,CIENAGA,47,2,10592550.25,36602,102,0.25,0,0.75,0,0.019634045261250496,0.126719623253149,0.024848372188637648,0.18096966091316216,0.005505527211829314,0.5032129306629187,0.281053612773251,0.15091532815490355,0,0,0,0,0,0,0,0
47205,senado02,CONCORDIA,47,2,10592550.25,6303.25,102,0,0,0.75,0.25,0.0016775537597102774,0.10873069231987484,0.00442066699850672,0.0781836370393925,0.007464295681692559,0.45402468028919213,0.439688070350091,0.2944375983436497,0,0,0,0,0,0,0,0
47245,senado02,EL BANCO,47,2,10592550.25,20229.25,102,0.25,0,0.75,0,0.011598716249571803,0.1375980000919465,0.01570421220884835,0.08103432784398425,0.0055993820114381325,0.6208057895961735,0.299889695744094,0.1336377787776641,0,0,0,0,0,0,0,0
47258,senado02,EL PINON,47,2,10592550.25,7604.5,102,0,0,0.75,0.25,0.0029889892674293383,0.08837602125379115,0.00595749540571777,0.030057807803584864,0.002697530917002244,0.4735836828900378,0.463355628290878,0.32908795376557964,0,0,0,0,0,0,0,0
47268,senado02,EL RETEN,47,2,10592550.25,6110,102,0,0,0.75,0.25,0.005091962493893307,0.11796249302559625,0.013705021149992381,0.12906413495144337,0.003710863458240655,0.47869145387387574,0.423474329996771,0.2139399521235932,0,0,0,0,0,0,0,0
47288,senado02,FUNDACION,47,2,10592550.25,20840.25,102,0,0,0.75,0.25,0.010563941062293067,0.1114400758064925,0.010920577132763475,0.1000466667033562,0.00497152941882146,0.5141500341615535,0.22846993148947,0.25585388693225897,0,0,0,0,0,0,0,0
47318,senado02,GUAMAL,47,2,10592550.25,9876.75,102,0.25,0,0.75,0,0.040033826878195934,0.1371931910135195,0.025641056135615382,0.04962513959480585,0.00342185704186575,0.516588180480934,0.58012636415853,0.174746202370014,0,0,0,0,0,0,0,0
47460,senado02,NUEVA GRANADA,47,2,10592550.25,7407,102,0.25,0,0.75,0,0.007273814647362518,0.0748311324660416,0.005403183976799874,0.030301989152026833,0.0019732202577744406,0.606712939634852,0.581470546885983,0.1705650000913517,0,0,0,0,0,0,0,0
47541,senado02,PEDRAZA,47,2,10592550.25,5135.25,102,0,0,0.75,0.25,0.014580328124303047,0.09714081467566421,0.00476023227147665,0.09520627557337452,0.003692420748469433,0.41022670545333234,0.461348995831754,0.3145746848872049,0,0,0,0,0,0,0,0
47545,senado02,PIJINO DEL CARMEN,47,2,10592550.25,4600.25,102,0.25,0.5,0.25,0,0.0209761500272206,0.305993191687569,0.01299083385380051,0.100143915568253,0.0034806472815877157,0.5640566460819272,0.169163847269212,0.12178806510742818,0,0,0,0,0,0,0,0
47551,senado02,PIVIJAY,47,2,10592550.25,14570,102,0.25,0,0.75,0,0.009086411205689357,0.08586745939321315,0.013688586819812975,0.05392293195523415,0.0025649237849489927,0.6100263212951078,0.502551786250375,0.15189627583757243,0,0,0,0,0,0,0,0
47555,senado02,PLATO,47,2,10592550.25,19447.5,102,0,0,0.75,0.25,0.0055541506758656125,0.12619044976747779,0.0211501001870293,0.08567410917917728,0.00410852002616791,0.43035969587656553,0.243833580980684,0.3420905216953074,0,0,0,0,0,0,0,0
47570,senado02,PUEBLOVIEJO,47,2,10592550.25,11096.75,102,0.25,0.25,0.5,0,0.0057393427377539835,0.3195558067881725,0.007983200565228676,0.1135678779223534,0.004781413731637051,0.48020729109238197,0.379585997980478,0.13966826046140146,0,0,0,0,0,0,0,0
47605,senado02,REMOLINO,47,2,10592550.25,4912.5,102,0.25,0,0.75,0,0.00751761066721697,0.11193892532475205,0.0086203784550892,0.051614535375191374,0.002739965543375448,0.6407616886158565,0.362817362817363,0.15082600392355067,0,0,0,0,0,0,0,0
47660,senado02,SABANAS DE SAN ANGEL,47,2,10592550.25,4524,102,0,0,0.75,0.25,0.012456194041264555,0.10101008987704696,0.002995658647572525,0.02646507997707036,0.0022428441749465255,0.5936858240245715,0.554760061919505,0.2382568515170006,0,0,0,0,0,0,0,0
47675,senado02,SALAMINA,47,2,10592550.25,4283.25,102,0.25,0,0.75,0,0.01722132864676285,0.10623658043859835,0.010687816418557724,0.05473624598998277,0.0033364942409684034,0.6447138909303455,0.518334206390781,0.10139107804929084,0,0,0,0,0,0,0,0
47692,senado02,SAN SEBASTIAN DE BUENAVISTA,47,2,10592550.25,7714.5,102,0.25,0,0.75,0,0.009051300931004053,0.09114504587917,0.027944702413040493,0.025062094705860398,0.002063035381090896,0.5710102401359503,0.702920443101712,0.16031692800258499,0,0,0,0,0,0,0,0
47703,senado02,SAN ZENON,47,2,10592550.25,4586.75,102,0.25,0,0.75,0,0.00806769905515987,0.1591640525026105,0.015281557769490191,0.04531787353982505,0.00532747066183247,0.5212770209868395,0.621844985481349,0.18402346910845196,0,0,0,0,0,0,0,0
47707,senado02,SANTA ANA,47,2,10592550.25,7869.75,102,0.25,0.25,0.5,0,0.006931719099374139,0.2942137699497465,0.0246810648828058,0.04781511556343535,0.00324826034786203,0.586908385304334,0.130089899524061,0.1656716222495121,0,0,0,0,0,0,0,0
47720,senado02,SANTA BARBARA DE PINTO,47,2,10592550.25,3836.75,102,0.25,0,0.75,0,0.0024542287365749405,0.18808797058994295,0.012107529308515575,0.11626431672280528,0.003467275969300022,0.4860833219642103,0.324011571841851,0.2121105898738862,0,0,0,0,0,0,0,0
47745,senado02,SITIONUEVO,47,2,10592550.25,10560.75,102,0,0,0.75,0.25,0.006810956940168674,0.10395217231453624,0.01043122161613589,0.09660015623377642,0.012745946096062702,0.5399469479895409,0.197857226039362,0.2421292150243326,0,0,0,0,0,0,0,0
47798,senado02,TENERIFE,47,2,10592550.25,6701,102,0,0,0.75,0.25,0.002252136610629316,0.0649196787785564,0.0154932267827371,0.08637704075977297,0.002051015881787145,0.4293406290105296,0.276120646558907,0.3723311054104589,0,0,0,0,0,0,0,0
47960,senado02,ZAPAYAN,47,2,10592550.25,4175.25,102,0,0,0.75,0.25,0.0027098313229574626,0.1815866386807633,0.00837536345193745,0.05431793401075165,8.634146368229897e-4,0.60000002384613,0.497692814765985,0.123597902915436,0,0,0,0,0,0,0,0
47980,senado02,ZONA BANANERA (SEVILLA),47,2,10592550.25,18050.25,102,0.25,0,0.75,0,0.01049116565249022,0.14673136685831886,0.010127053915517971,0.09729429092040283,0.004108935843491467,0.612993402364806,0.295909964315125,0.1263555291271055,0,0,0,0,0,0,0,0
50001,senado02,VILLAVICENCIO,50,2,10592550.25,129861,102,0.25,0,0.75,0,0.018889356755878266,0.08816979485723656,0.03512123769530275,0.15627268986654005,0.010729109857208857,0.39709030126295247,0.385676837888784,0.26635843316222657,0,0,0,0,0,0,0,0
50006,senado02,ACACIAS,50,2,10592550.25,22569.75,102,0.25,0,0.75,0,0.013107159265266177,0.10337492233312436,0.02434228624778475,0.09676424556157284,0.012929708461124385,0.43392256269548674,0.343120235489471,0.3001468777853255,0,0,0,0,0,0,0,0
50110,senado02,BARRANCA DE UPIA,50,2,10592550.25,1426.25,102,0.25,0,0.75,0,0.005694342202321593,0.057789048799321,0.01712271084706315,0.20688873215901063,0.0062118928161630695,0.38932819909712024,0.288928359976317,0.286718395866775,0,0,0,0,0,0,0,0
50124,senado02,CABUYARO,50,2,10592550.25,1503,102,0.25,0,0.75,0,0.00303996681281342,0.0523057401812689,0.01833966799857065,0.1819936392612778,0.001898154669671785,0.3320015342926615,0.454179254783484,0.33390825621582376,0,0,0,0,0,0,0,0
50150,senado02,CASTILLA LA NUEVA,50,2,10592550.25,5145.75,102,0,0,0.75,0.25,0.009394613618264056,0.18319170026292822,0.012866666515856544,0.10985194177578461,0.006076012242629724,0.340509475233453,0.402368925274342,0.339414198887114,0,0,0,0,0,0,0,0
50223,senado02,CUBARRAL,50,2,10592550.25,2274.5,102,0.25,0.25,0.5,0,0.006315226883651146,0.12363682797224546,0.011406014456291415,0.07438806641416155,0.004709428903022546,0.3771588387158525,0.301775147928994,0.39721939483346375,0,0,0,0,0,0,0,0
50226,senado02,CUMARAL,50,2,10592550.25,6667.5,102,0.25,0,0.75,0,0.010758018220352068,0.0840840513530481,0.028474957801063447,0.14207738535737338,0.004605122343425442,0.40819380960429574,0.340693038945109,0.2967536853021645,0,0,0,0,0,0,0,0
50245,senado02,EL CALVARIO,50,2,10592550.25,1040.25,102,0.25,0.25,0.5,0,0.0161082474226804,0.4170668509506355,0.01221272534718277,0.0687246425206884,0.002619859225951743,0.413996536090224,0.28350515463917503,0.22174372644958051,0,0,0,0,0,0,0,0
50251,senado02,EL CASTILLO,50,2,10592550.25,1470.5,102,0.25,0,0.75,0,0.019423698418354254,0.07472241876666849,0.019952093036129,0.1764923432502236,0.003714783925655383,0.4180220970862288,0.448293691830403,0.22964971502795475,0,0,0,0,0,0,0,0
50270,senado02,EL DORADO,50,2,10592550.25,1516,102,0.25,0,0.75,0,0.0017870484784045532,0.2686748062683795,0.01391570624881925,0.17717295373231132,0.0015402149243810498,0.31295741179960324,0.408460013218771,0.263963927352704,0,0,0,0,0,0,0,0
50287,senado02,FUENTE DE ORO,50,2,10592550.25,3656,102,0.25,0,0.75,0,0.005306686330121976,0.04578646657123285,0.0212901081842015,0.19529686245402172,0.0033885936702845133,0.324185396289255,0.512118842845973,0.31242828316720805,0,0,0,0,0,0,0,0
50313,senado02,GRANADA (BOCA DE MONTE),50,2,10592550.25,17030.5,102,0.25,0,0.75,0,0.00783856585111578,0.0365220074487494,0.02718922238661165,0.17954372013230668,0.009516128736643006,0.3838905084020112,0.424822149586618,0.28548859821052797,0,0,0,0,0,0,0,0
50318,senado02,GUAMAL,50,2,10592550.25,4679.25,102,0.25,0,0.75,0,0.008584907963261496,0.11500293826627206,0.015825344466989452,0.09266438073668275,0.004692576221576543,0.38325883169963226,0.465341014681286,0.33236927938810423,0,0,0,0,0,0,0,0
50325,senado02,MAPIRIPAN,50,2,10592550.25,1212.5,102,0.25,0,0.75,0,0.00773879274561088,0.0285686081753444,0.0029167540012505397,0.31064565203889777,0.00200247373202533,0.2896360014738145,0.494610019023462,0.2530172107848975,0,0,0,0,0,0,0,0
50330,senado02,MESETAS,50,2,10592550.25,1646,102,0.25,0,0.75,0,0.012324940463219516,0.09553731944401195,0.015497790903405102,0.19012298001120076,0.00565021004869012,0.45079914865898874,0.271145285309591,0.22229263194477203,0,0,0,0,0,0,0,0
50350,senado02,LA MACARENA,50,2,10592550.25,1514.25,102,0.25,0.25,0.5,0,0.037932811492803205,0.12268265078104586,0.01550498793766706,0.18229869521372738,0.008082567194488006,0.4413545226515355,0.354632587859425,0.1840832817950556,0,0,0,0,0,0,0,0
