elec_id,codmuni,year,municipio,c_match_munidept,c_match_presdept,c_match_munideptpres,c_match_none,coddept,tipo_eleccion,cam_dvote,cam_mvote,dstot,c_votepro_centro,c_votepro_conserv,c_votepro_iz,c_votepro_lib,c_votepro_min,c_votepro_other,c_votepro_tv,c_votepro_urib,c_seatpro_centro,c_seatpro_conserv,c_seatpro_iz,c_seatpro_lib,c_seatpro_min,c_seatpro_other,c_seatpro_tv,c_seatpro_urib
camara10,17174,2010,CHINCHINA,0,1,0,0,17,3,304183,15760,5,NA,0.235342639593909,NA,0.362880710659898,0.00805837563451777,NA,NA,0.146446700507614,NA,0.4,NA,0.2,0,NA,NA,0.4
camara10,17272,2010,FILADELFIA,1,1,0,0,17,3,304183,4704,5,NA,0.433460884353741,NA,0.334821428571429,0.00552721088435374,NA,NA,0.127125850340136,NA,0.4,NA,0.2,0,NA,NA,0.4
camara10,17380,2010,LA DORADA,0,0,1,0,17,3,304183,22186,5,NA,0.0239790859100334,NA,0.277877941043902,0.00405661227801316,NA,NA,0.303524745334896,NA,0.4,NA,0.2,0,NA,NA,0.4
camara10,17388,2010,LA MERCED,1,1,0,0,17,3,304183,2970,5,NA,0.714478114478114,NA,0.17979797979798,0.00101010101010101,NA,NA,0.0151515151515152,NA,0.4,NA,0.2,0,NA,NA,0.4
camara10,17433,2010,MANZANARES,0,0,1,0,17,3,304183,7007,5,NA,0.334665334665335,NA,0.0295418866847438,0.0168403025545883,NA,NA,0.425146282289139,NA,0.4,NA,0.2,0,NA,NA,0.4
camara10,17442,2010,MARMATO,0,1,0,0,17,3,304183,1855,5,NA,0.101347708894879,NA,0.44743935309973,0.0204851752021563,NA,NA,0.223180592991914,NA,0.4,NA,0.2,0,NA,NA,0.4
camara10,17444,2010,MARQUETALIA,0,0,1,0,17,3,304183,5136,5,NA,0.275506230529595,NA,0.0260903426791277,0.00642523364485981,NA,NA,0.560163551401869,NA,0.4,NA,0.2,0,NA,NA,0.4
camara10,17446,2010,MARULANDA,1,1,0,0,17,3,304183,1162,5,NA,0.427710843373494,NA,0.0421686746987952,0.0103270223752151,NA,NA,0.413080895008606,NA,0.4,NA,0.2,0,NA,NA,0.4
camara10,17486,2010,NEIRA,1,1,0,0,17,3,304183,8033,5,NA,0.326030125731358,NA,0.165069090003735,0.0150628656790738,NA,NA,0.290426988671729,NA,0.4,NA,0.2,0,NA,NA,0.4
camara10,17495,2010,NORCASIA,0,1,0,0,17,3,304183,2347,5,NA,0.0587984661269706,NA,0.498508734554751,0.00468683425649766,NA,NA,0.330208777162335,NA,0.4,NA,0.2,0,NA,NA,0.4
camara10,17513,2010,PACORA,0,1,0,0,17,3,304183,5345,5,NA,0.14780168381665101,NA,0.162768942937325,NA,NA,NA,0.20823199251637,NA,0.4,NA,0.2,NA,NA,NA,0.4
camara10,17524,2010,PALESTINA,0,1,0,0,17,3,304183,6328,5,NA,0.0867572692793932,NA,0.394753476611884,0.00189633375474083,NA,NA,0.359513274336283,NA,0.4,NA,0.2,0,NA,NA,0.4
camara10,17541,2010,PENSILVANIA,0,0,1,0,17,3,304183,8383,5,NA,0.176070619110104,NA,0.0164618871525707,0.00310151497077419,NA,NA,0.677561732076822,NA,0.4,NA,0.2,0,NA,NA,0.4
camara10,17614,2010,RIOSUCIO,0,0,1,0,17,3,304183,14383,5,NA,0.107488006674546,NA,0.0927483835083084,0.0150872557880832,NA,NA,0.323437391364806,NA,0.4,NA,0.2,0,NA,NA,0.4
camara10,17616,2010,RISARALDA,0,0,1,0,17,3,304183,4019,5,NA,0.163722318984822,NA,0.267977108733516,0.00124409056979348,NA,NA,0.331425727792983,NA,0.4,NA,0.2,0,NA,NA,0.4
camara10,17653,2010,SALAMINA,0,1,0,0,17,3,304183,6986,5,NA,0.307185800171772,NA,0.308474091039221,0.018894932722588,NA,NA,0.22115659891211,NA,0.4,NA,0.2,0,NA,NA,0.4
camara10,17662,2010,SAMANA,0,0,1,0,17,3,304183,7113,5,NA,0.330099817236047,NA,0.00927878532264867,0.00295234078447912,NA,NA,0.509349079150851,NA,0.4,NA,0.2,0,NA,NA,0.4
camara10,17665,2010,SAN JOSE,1,1,0,0,17,3,304183,2140,5,NA,0.458878504672897,NA,0.179906542056075,0.00841121495327103,NA,NA,0.226635514018692,NA,0.4,NA,0.2,0,NA,NA,0.4
camara10,17777,2010,SUPIA,0,1,0,0,17,3,304183,8200,5,NA,0.277439024390244,NA,0.347439024390244,0.010609756097561,NA,NA,0.074390243902439,NA,0.4,NA,0.2,0,NA,NA,0.4
camara10,17867,2010,VICTORIA,0,0,1,0,17,3,304183,3654,5,NA,0.0774493705528188,NA,0.305418719211823,0.0030103995621237,NA,NA,0.447454844006568,NA,0.4,NA,0.2,0,NA,NA,0.4
camara10,17873,2010,VILLAMARIA,0,1,0,0,17,3,304183,14613,5,NA,0.290221036063779,NA,0.306850065010607,0.0218983097242182,NA,NA,0.140422911106549,NA,0.4,NA,0.2,0,NA,NA,0.4
camara10,17877,2010,VITERBO,1,1,0,0,17,3,304183,5033,5,NA,0.475064573812835,NA,0.0433141267633618,0.0224518180011921,NA,NA,0.235247367375323,NA,0.4,NA,0.2,0,NA,NA,0.4
camara10,18001,2010,FLORENCIA,0,0,1,0,18,3,82466,41947,2,NA,0.0682051159796887,NA,0.186950199060719,0.00236012110520419,NA,NA,0.208954156435502,NA,0,NA,0.5,0,NA,NA,0.5
camara10,18029,2010,ALBANIA,0,0,1,0,18,3,82466,1667,2,NA,0.0665866826634673,NA,0.161967606478704,0.00359928014397121,NA,NA,0.298140371925615,NA,0,NA,0.5,0,NA,NA,0.5
camara10,18094,2010,BELEN DE LOS ANDAQUIES,1,1,0,0,18,3,82466,2671,2,NA,0.0816173717708723,NA,0.165481093223512,0.0041183077499064,NA,NA,0.139273680269562,NA,0,NA,0.5,0,NA,NA,0.5
camara10,18150,2010,CARTAGENA DEL CHAIRA,1,1,0,0,18,3,82466,2744,2,NA,0.134110787172012,NA,0.168367346938776,0.00255102040816327,NA,NA,0.060131195335277,NA,0,NA,0.5,0,NA,NA,0.5
camara10,18205,2010,CURILLO,1,1,0,0,18,3,82466,2168,2,NA,0.137915129151292,NA,0.183118081180812,0.0018450184501845,NA,NA,0.153136531365314,NA,0,NA,0.5,0,NA,NA,0.5
camara10,18247,2010,EL DONCELLO,1,1,0,0,18,3,82466,4576,2,NA,0.152753496503497,NA,0.191215034965035,0.00174825174825175,NA,NA,0.121722027972028,NA,0,NA,0.5,0,NA,NA,0.5
camara10,18256,2010,EL PAUJIL,0,0,1,0,18,3,82466,3137,2,NA,0.03155881415365,NA,0.145999362448199,0.00223143130379343,NA,NA,0.163850812878546,NA,0,NA,0.5,0,NA,NA,0.5
camara10,18410,2010,LA MONTANITA,0,0,1,0,18,3,82466,2307,2,NA,0.0741222366710013,NA,0.142609449501517,8.66926744690074e-4,NA,NA,0.18075422626788,NA,0,NA,0.5,0,NA,NA,0.5
camara10,18460,2010,MILAN,1,1,0,0,18,3,82466,1635,2,NA,0.0672782874617737,NA,0.21651376146789,0.0018348623853211,NA,NA,0.170030581039755,NA,0,NA,0.5,0,NA,NA,0.5
camara10,18479,2010,MORELIA,1,1,0,0,18,3,82466,1243,2,NA,0.0353982300884956,NA,0.233306516492357,0.00160901045856798,NA,NA,0.104585679806919,NA,0,NA,0.5,0,NA,NA,0.5
camara10,18592,2010,PUERTO RICO,1,1,0,0,18,3,82466,4808,2,NA,0.0569883527454243,NA,0.220049916805324,0.0031198003327787,NA,NA,0.121464226289517,NA,0,NA,0.5,0,NA,NA,0.5
camara10,18610,2010,SAN JOSE DEL FRAGUA,1,1,0,0,18,3,82466,3145,2,NA,0.0947535771065183,NA,0.14181240063593,0.00222575516693164,NA,NA,0.101748807631161,NA,0,NA,0.5,0,NA,NA,0.5
camara10,18753,2010,SAN VICENTE DEL CAGUAN,1,1,0,0,18,3,82466,4932,2,NA,0.0210867802108678,NA,0.155312246553122,0.00669099756690998,NA,NA,0.151865369018654,NA,0,NA,0.5,0,NA,NA,0.5
camara10,18756,2010,SOLANO,1,1,0,0,18,3,82466,1179,2,NA,0.00848176420695505,NA,0.217133163698049,0.00593723494486853,NA,NA,0.0585241730279898,NA,0,NA,0.5,0,NA,NA,0.5
camara10,18785,2010,SOLITA,1,1,0,0,18,3,82466,1736,2,NA,0.048963133640553,NA,0.327188940092166,0.00115207373271889,NA,NA,0.0777649769585253,NA,0,NA,0.5,0,NA,NA,0.5
camara10,18860,2010,VALPARAISO,1,1,0,0,18,3,82466,2571,2,NA,0.02878257487359,NA,0.266044340723454,7.77907429015947e-4,NA,NA,0.196421625826527,NA,0,NA,0.5,0,NA,NA,0.5
camara10,19001,2010,POPAYAN,0,0,0,1,19,3,317512,75010,4,NA,0.185015331289161,NA,0.170337288361552,0.0109452073056926,NA,NA,0.188214904679376,NA,0.25,NA,0.5,0,NA,NA,0.25
camara10,19022,2010,ALMAGUER,1,0,0,0,19,3,317512,4561,4,NA,0.0412190309142732,NA,0.404297303222977,0.00197325147993861,NA,NA,0.237447928085946,NA,0.25,NA,0.5,0,NA,NA,0.25
camara10,19050,2010,ARGELIA,1,0,0,0,19,3,317512,4724,4,NA,0.0474174428450466,NA,0.611769686706181,0.00867908552074513,NA,NA,0.0290008467400508,NA,0.25,NA,0.5,0,NA,NA,0.25
camara10,19075,2010,BALBOA,1,0,0,0,19,3,317512,5748,4,NA,0.101774530271399,NA,0.38500347947112,0.0081767571329158,NA,NA,0.180410577592206,NA,0.25,NA,0.5,0,NA,NA,0.25
camara10,19100,2010,BOLIVAR,1,0,0,0,19,3,317512,12577,4,NA,0.0799872783652699,NA,0.362248548938539,0.0198775542657231,NA,NA,0.279239882324879,NA,0.25,NA,0.5,0,NA,NA,0.25
camara10,19110,2010,BUENOS AIRES,1,0,0,0,19,3,317512,4078,4,NA,0.0708680725846003,NA,0.267042667974497,0.00613045610593428,NA,NA,0.058116723884257,NA,0.25,NA,0.5,0,NA,NA,0.25
camara10,19130,2010,CAJIBIO,0,0,0,1,19,3,317512,8267,4,NA,0.383815168743196,NA,0.307487601306399,0.00205636869481069,NA,NA,0.0570944719970969,NA,0.25,NA,0.5,0,NA,NA,0.25
camara10,19137,2010,CALDONO,0,0,0,1,19,3,317512,7093,4,NA,0.244889327505992,NA,0.0927675172705484,0.00578034682080925,NA,NA,0.040603411814465,NA,0.25,NA,0.5,0,NA,NA,0.25
camara10,19142,2010,CALOTO,1,0,0,0,19,3,317512,5979,4,NA,0.100016725204884,NA,0.236327145007526,0.017895969225623,NA,NA,0.156380665663154,NA,0.25,NA,0.5,0,NA,NA,0.25
camara10,19212,2010,CORINTO,1,0,0,0,19,3,317512,5483,4,NA,0.00948385920116725,NA,0.348714207550611,0.0102133868320263,NA,NA,0.0264453766186394,NA,0.25,NA,0.5,0,NA,NA,0.25
camara10,19256,2010,EL TAMBO,1,0,0,0,19,3,317512,11970,4,NA,0.0779448621553885,NA,0.489139515455305,0.00509607351712615,NA,NA,0.111946532999165,NA,0.25,NA,0.5,0,NA,NA,0.25
camara10,19290,2010,FLORENCIA,1,0,0,0,19,3,317512,1726,4,NA,0.104287369640788,NA,0.246234067207416,0.00869061413673233,NA,NA,0.135573580533024,NA,0.25,NA,0.5,0,NA,NA,0.25
camara10,19300,2010,GUACHENE,1,0,0,0,19,3,317512,4842,4,NA,0.0142503097893432,NA,0.351714167699298,0.00371747211895911,NA,NA,0.124122263527468,NA,0.25,NA,0.5,0,NA,NA,0.25
camara10,19318,2010,GUAPI,1,0,0,0,19,3,317512,6800,4,NA,0.0513235294117647,NA,0.0736764705882353,0.00882352941176471,NA,NA,0.0210294117647059,NA,0.25,NA,0.5,0,NA,NA,0.25
camara10,19355,2010,INZA,0,0,0,1,19,3,317512,6103,4,NA,0.370637391446829,NA,0.167950188431919,0.00393249221694249,NA,NA,0.0965099131574635,NA,0.25,NA,0.5,0,NA,NA,0.25
camara10,19364,2010,JAMBALO,1,0,0,0,19,3,317512,3135,4,NA,0.0216905901116427,NA,0.165231259968102,0.00542264752791069,NA,NA,0.0239234449760766,NA,0.25,NA,0.5,0,NA,NA,0.25
camara10,19392,2010,LA SIERRA,0,0,0,1,19,3,317512,3866,4,NA,0.0315571650284532,NA,0.242628039317124,0.00465597516813244,NA,NA,0.363683393688567,NA,0.25,NA,0.5,0,NA,NA,0.25
camara10,19397,2010,LA VEGA,1,0,0,0,19,3,317512,6141,4,NA,0.264614883569451,NA,0.438202247191011,0.0026054388536069,NA,NA,0.131737502035499,NA,0.25,NA,0.5,0,NA,NA,0.25
camara10,19418,2010,LOPEZ (MICAY),0,0,0,1,19,3,317512,4204,4,NA,0.139866793529971,NA,0.112274024738344,0.00404376784015224,NA,NA,0.0915794481446242,NA,0.25,NA,0.5,0,NA,NA,0.25
camara10,19450,2010,MERCADERES,1,0,0,0,19,3,317512,5230,4,NA,0.187380497131931,NA,0.350860420650096,0.00229445506692161,NA,NA,0.141682600382409,NA,0.25,NA,0.5,0,NA,NA,0.25
camara10,19455,2010,MIRANDA,1,0,0,0,19,3,317512,6884,4,NA,0.0262928529924463,NA,0.39773387565369,0.00944218477629285,NA,NA,0.16211504938989,NA,0.25,NA,0.5,0,NA,NA,0.25
camara10,19473,2010,MORALES,0,0,0,1,19,3,317512,5800,4,NA,0.45051724137931,NA,0.130172413793103,0.00293103448275862,NA,NA,0.0789655172413793,NA,0.25,NA,0.5,0,NA,NA,0.25
camara10,19513,2010,PADILLA,1,0,0,0,19,3,317512,2579,4,NA,0.0461419154711128,NA,0.498642884839085,0.00387747188832881,NA,NA,0.0465296626599457,NA,0.25,NA,0.5,0,NA,NA,0.25
camara10,19517,2010,PAEZ (BELALCAZAR),1,0,0,0,19,3,317512,5720,4,NA,0.147377622377622,NA,0.209615384615385,0.0143356643356643,NA,NA,0.0351398601398601,NA,0.25,NA,0.5,0,NA,NA,0.25
camara10,19532,2010,PATIA (EL BORDO),0,0,0,1,19,3,317512,6364,4,NA,0.0741671904462602,NA,0.140320553111251,0.031269641734758,NA,NA,0.185575109993715,NA,0.25,NA,0.5,0,NA,NA,0.25
camara10,19533,2010,PIAMONTE,1,0,0,0,19,3,317512,1080,4,NA,0.189814814814815,NA,0.294444444444444,0.0287037037037037,NA,NA,0.0425925925925926,NA,0.25,NA,0.5,0,NA,NA,0.25
camara10,19548,2010,PIENDAMO,0,0,0,1,19,3,317512,11041,4,NA,0.476949551671044,NA,0.10370437460375,0.00425686079159496,NA,NA,0.227425052078616,NA,0.25,NA,0.5,0,NA,NA,0.25
camara10,19573,2010,PUERTO TEJADA,1,0,0,0,19,3,317512,10179,4,NA,0.0126731506041851,NA,0.160526574319678,0.0111995284409078,NA,NA,0.0651340996168582,NA,0.25,NA,0.5,0,NA,NA,0.25
camara10,19585,2010,PURACE (COCONUCO),0,0,0,1,19,3,317512,3305,4,NA,0.0714069591527988,NA,0.19304084720121,0.00363086232980333,NA,NA,0.354311649016641,NA,0.25,NA,0.5,0,NA,NA,0.25
camara10,19622,2010,ROSAS,0,0,0,1,19,3,317512,3391,4,NA,0.158360365673843,NA,0.180477735181362,0.00412857564140372,NA,NA,0.262754349749336,NA,0.25,NA,0.5,0,NA,NA,0.25
camara10,19693,2010,SAN SEBASTIAN,1,0,0,0,19,3,317512,4103,4,NA,0.0170606873019742,NA,0.668778942237387,2.43724104313917e-4,NA,NA,0.20911528150134,NA,0.25,NA,0.5,0,NA,NA,0.25
camara10,19698,2010,SANTANDER DE QUILICHAO,1,0,0,0,19,3,317512,22816,4,NA,0.058117110799439,NA,0.489130434782609,0.00508415147265077,NA,NA,0.0832748948106592,NA,0.25,NA,0.5,0,NA,NA,0.25
camara10,19701,2010,SANTA ROSA,0,0,0,1,19,3,317512,1362,4,NA,0.31791483113069,NA,0.1071953010279,0.00513950073421439,NA,NA,0.196035242290749,NA,0.25,NA,0.5,0,NA,NA,0.25
camara10,19743,2010,SILVIA,0,0,0,1,19,3,317512,8018,4,NA,0.136567722624096,NA,0.135195809428785,0.0157146420553754,NA,NA,0.0680967822399601,NA,0.25,NA,0.5,0,NA,NA,0.25
camara10,19760,2010,SOTARA (PAISPAMBA),0,0,0,1,19,3,317512,2947,4,NA,0.0644723447573804,NA,0.287071598235494,0.00407193756362402,NA,NA,0.29317950458093,NA,0.25,NA,0.5,0,NA,NA,0.25
camara10,19780,2010,SUAREZ,1,0,0,0,19,3,317512,4008,4,NA,0.114770459081836,NA,0.202345309381238,0.0469061876247505,NA,NA,0.0518962075848303,NA,0.25,NA,0.5,0,NA,NA,0.25
camara10,19785,2010,SUCRE,0,0,0,1,19,3,317512,1925,4,NA,0.0675324675324675,NA,0.0945454545454545,0.00831168831168831,NA,NA,0.280519480519481,NA,0.25,NA,0.5,0,NA,NA,0.25
camara10,19807,2010,TIMBIO,0,0,0,1,19,3,317512,9798,4,NA,0.303021024698918,NA,0.27097366809553,0.00500102061645234,NA,NA,0.119616248213921,NA,0.25,NA,0.5,0,NA,NA,0.25
camara10,19809,2010,TIMBIQUI,0,0,0,1,19,3,317512,4766,4,NA,0.0988250104909778,NA,0.0946286193873269,0.0029374737725556,NA,NA,0.00902224087284935,NA,0.25,NA,0.5,0,NA,NA,0.25
camara10,19821,2010,TORIBIO,1,0,0,0,19,3,317512,5645,4,NA,0.0109831709477414,NA,0.283082373782108,0.00726306465899026,NA,NA,0.0189548272807795,NA,0.25,NA,0.5,0,NA,NA,0.25
camara10,19824,2010,TOTORO,1,0,0,0,19,3,317512,3872,4,NA,0.0661157024793388,NA,0.584969008264463,0.00413223140495868,NA,NA,0.113636363636364,NA,0.25,NA,0.5,0,NA,NA,0.25
camara10,19845,2010,VILLA RICA,1,0,0,0,19,3,317512,4372,4,NA,0.0368252516010979,NA,0.512351326623971,0.0114364135407136,NA,NA,0.167886550777676,NA,0.25,NA,0.5,0,NA,NA,0.25
camara10,20001,2010,VALLEDUPAR,0,0,1,0,20,3,232507,83037,4,NA,0.178727555186242,NA,0.173958596770115,0.00314317713790238,0,NA,0.303695942772499,NA,0.25,NA,0.25,0,0.25,NA,0.25
camara10,20011,2010,AGUACHICA,1,1,0,0,20,3,232507,20500,4,NA,0.224390243902439,NA,0.0482439024390244,0.00165853658536585,0,NA,0.117853658536585,NA,0.25,NA,0.25,0,0.25,NA,0.25
camara10,20013,2010,AGUSTIN CODAZZI,1,1,0,0,20,3,232507,14281,4,NA,0.321896225754499,NA,0.0935508717876899,0.00161053147538688,0,NA,0.232826832854842,NA,0.25,NA,0.25,0,0.25,NA,0.25
camara10,20032,2010,ASTREA,1,1,0,0,20,3,232507,4392,4,NA,0.29735883424408,NA,0.126138433515483,0.00250455373406193,0,NA,0.168260473588342,NA,0.25,NA,0.25,0,0.25,NA,0.25
camara10,20045,2010,BECERRIL,0,0,1,0,20,3,232507,3594,4,NA,0.137729549248748,NA,0.198664440734558,0.00250417362270451,0,NA,0.259599332220367,NA,0.25,NA,0.25,0,0.25,NA,0.25
camara10,20060,2010,BOSCONIA,1,1,0,0,20,3,232507,8143,4,NA,0.302468377747759,NA,0.151172786442343,0.0022104875353064,0,NA,0.260837529166155,NA,0.25,NA,0.25,0,0.25,NA,0.25
camara10,20175,2010,CHIMICHAGUA,1,1,0,0,20,3,232507,8568,4,NA,0.275326797385621,NA,0.110410830999066,0.00151727357609711,0,NA,0.168300653594771,NA,0.25,NA,0.25,0,0.25,NA,0.25
camara10,20178,2010,CHIRIGUANA,1,1,0,0,20,3,232507,7221,4,NA,0.455754050685501,NA,0.134330425148871,0.00346212435950699,0,NA,0.198448968286941,NA,0.25,NA,0.25,0,0.25,NA,0.25
camara10,20228,2010,CURUMANI,1,1,0,0,20,3,232507,7720,4,NA,0.450777202072539,NA,0.0974093264248705,0.00181347150259067,0,NA,0.164896373056995,NA,0.25,NA,0.25,0,0.25,NA,0.25
camara10,20238,2010,EL COPEY,1,1,0,0,20,3,232507,6680,4,NA,0.275299401197605,NA,0.123652694610778,0.00194610778443114,0,NA,0.272005988023952,NA,0.25,NA,0.25,0,0.25,NA,0.25
camara10,20250,2010,EL PASO,0,0,1,0,20,3,232507,5555,4,NA,0.158955895589559,NA,0.0846084608460846,0.0036003600360036,0,NA,0.4,NA,0.25,NA,0.25,0,0.25,NA,0.25
camara10,20295,2010,GAMARRA,1,1,0,0,20,3,232507,4399,4,NA,0.132984769265742,NA,0.0702432370993408,0.00227324391907252,0,NA,0.0625142077744942,NA,0.25,NA,0.25,0,0.25,NA,0.25
camara10,20310,2010,GONZALEZ,1,1,0,0,20,3,232507,2006,4,NA,0.661016949152542,NA,0.032901296111665,4.98504486540379e-4,0,NA,0.11864406779661,NA,0.25,NA,0.25,0,0.25,NA,0.25
camara10,20383,2010,LA GLORIA,1,1,0,0,20,3,232507,4066,4,NA,0.226758484997541,NA,0.0528775209050664,0.0179537629119528,0,NA,0.130103295622233,NA,0.25,NA,0.25,0,0.25,NA,0.25
camara10,20400,2010,LA JAGUA DE IBIRICO,1,1,0,0,20,3,232507,6142,4,NA,0.14571800716379,NA,0.283295343536307,0.00113969391077825,0,NA,0.128296971670466,NA,0.25,NA,0.25,0,0.25,NA,0.25
camara10,20443,2010,MANAURE BALCON DEL CESAR (MANA,0,0,1,0,20,3,232507,2452,4,NA,0.268760195758564,NA,0.223083197389886,0.00244698205546493,0,NA,0.272022838499184,NA,0.25,NA,0.25,0,0.25,NA,0.25
camara10,20517,2010,PAILITAS,1,1,0,0,20,3,232507,4466,4,NA,0.274518584863412,NA,0.314599193909539,0.00201522615315719,0,NA,0.139946260635916,NA,0.25,NA,0.25,0,0.25,NA,0.25
camara10,20550,2010,PELAYA,1,1,0,0,20,3,232507,4617,4,NA,0.220922677063028,NA,0.34611219406541,4.33181719731427e-4,0,NA,0.161793372319688,NA,0.25,NA,0.25,0,0.25,NA,0.25
camara10,20570,2010,PUEBLO BELLO,1,1,0,0,20,3,232507,3382,4,NA,0.269071555292726,NA,0.146658781785925,0.00295683027794205,0,NA,0.207273802483737,NA,0.25,NA,0.25,0,0.25,NA,0.25
camara10,20614,2010,RIO DE ORO,1,1,0,0,20,3,232507,5641,4,NA,0.316433256514802,NA,0.044850203864563,0.00106364119836908,0,NA,0.0659457542988832,NA,0.25,NA,0.25,0,0.25,NA,0.25
camara10,20621,2010,LA PAZ,0,0,1,0,20,3,232507,7175,4,NA,0.0872473867595819,NA,0.101463414634146,0.00153310104529617,0,NA,0.346620209059233,NA,0.25,NA,0.25,0,0.25,NA,0.25
camara10,20710,2010,SAN ALBERTO,1,1,0,0,20,3,232507,5136,4,NA,0.289135514018692,NA,0.115070093457944,0.00175233644859813,0,NA,0.115654205607477,NA,0.25,NA,0.25,0,0.25,NA,0.25
camara10,20750,2010,SAN DIEGO,1,1,0,0,20,3,232507,5013,4,NA,0.349291841212847,NA,0.151406343506882,0.00139636943945741,0,NA,0.247157390783962,NA,0.25,NA,0.25,0,0.25,NA,0.25
camara10,20770,2010,SAN MARTIN,1,1,0,0,20,3,232507,4238,4,NA,0.462010382255781,NA,0.0195847097687588,0.00117980179329873,0,NA,0.0580462482302973,NA,0.25,NA,0.25,0,0.25,NA,0.25
camara10,20787,2010,TAMALAMEQUE,1,1,0,0,20,3,232507,4083,4,NA,0.377418564780798,NA,0.0624540778839089,0.00122458976242959,0,NA,0.147930443301494,NA,0.25,NA,0.25,0,0.25,NA,0.25
camara10,23001,2010,MONTERIA,0,1,0,0,23,3,531328,116333,5,0.00237249963466944,0.320906363628549,NA,0.273894767606784,0.00157307040994387,NA,NA,0.207241281493643,0,0.2,NA,0.4,0,NA,NA,0.4
camara10,23068,2010,AYAPEL,1,1,0,0,23,3,531328,13431,5,0.00349936713573077,0.135730772094408,NA,0.410170501079592,0.00230809321718413,NA,NA,0.34881989427444,0,0.2,NA,0.4,0,NA,NA,0.4
camara10,23079,2010,BUENAVISTA,1,1,0,0,23,3,531328,8897,5,7.86782061369001e-4,0.189951669101944,NA,0.547375519838148,0.00146116668539957,NA,NA,0.21456670787906,0,0.2,NA,0.4,0,NA,NA,0.4
camara10,23090,2010,CANALETE,1,1,0,0,23,3,531328,6418,5,0.00296042380803989,0.127142411966345,NA,0.553599252103459,9.34870676223122e-4,NA,NA,0.177002181364911,0,0.2,NA,0.4,0,NA,NA,0.4
camara10,23162,2010,CERETE,0,1,0,0,23,3,531328,34274,5,0.00262589718153703,0.342241932660326,NA,0.312715177685709,0.00236330746338332,NA,NA,0.201377137188539,0,0.2,NA,0.4,0,NA,NA,0.4
camara10,23168,2010,CHIMA,1,1,0,0,23,3,531328,7813,5,0.00153590170229105,0.134135415333419,NA,0.418149238448739,0.00127991808524254,NA,NA,0.402278254191732,0,0.2,NA,0.4,0,NA,NA,0.4
camara10,23182,2010,CHINU,0,0,1,0,23,3,531328,19275,5,8.81971465629053e-4,0.0604409857328145,NA,0.27325551232166,0.00134889753566796,NA,NA,0.543657587548638,0,0.2,NA,0.4,0,NA,NA,0.4
camara10,23189,2010,CIENAGA DE ORO,0,0,1,0,23,3,531328,20524,5,0.00194893782888326,0.192457610602222,NA,0.285373221594231,0.00219255505749367,NA,NA,0.405232898070552,0,0.2,NA,0.4,0,NA,NA,0.4
camara10,23300,2010,COTORRA (BONGO),1,1,0,0,23,3,531328,6540,5,0.00198776758409786,0.151376146788991,NA,0.558103975535168,6.11620795107034e-4,NA,NA,0.212844036697248,0,0.2,NA,0.4,0,NA,NA,0.4
camara10,23350,2010,LA APARTADA (FRONTERA),0,0,1,0,23,3,531328,5856,5,0.00153688524590164,0.0348360655737705,NA,0.359460382513661,0.00409836065573771,NA,NA,0.493340163934426,0,0.2,NA,0.4,0,NA,NA,0.4
camara10,23417,2010,LORICA,1,1,0,0,23,3,531328,40081,5,0.00207080661660138,0.0974027594121903,NA,0.504478431176867,0.00119757491080562,NA,NA,0.177989571118485,0,0.2,NA,0.4,0,NA,NA,0.4
camara10,23419,2010,LOS CORDOBAS,1,1,0,0,23,3,531328,5915,5,0.00101437024513948,0.256128486897718,NA,0.436517328825021,0.00473372781065089,NA,NA,0.14116652578191,0,0.2,NA,0.4,0,NA,NA,0.4
camara10,23464,2010,MOMIL,1,1,0,0,23,3,531328,7268,5,9.63126031920749e-4,0.0670060539350578,NA,0.654512933406714,0.00110071546505228,NA,NA,0.201568519537699,0,0.2,NA,0.4,0,NA,NA,0.4
camara10,23466,2010,MONTELIBANO,1,1,0,0,23,3,531328,19638,5,0.00453202973826255,0.15500560138507,NA,0.355484265200122,0.00661981871881047,NA,NA,0.274162338323658,0,0.2,NA,0.4,0,NA,NA,0.4
camara10,23500,2010,MONITOS,1,1,0,0,23,3,531328,8548,5,5.84932147870847e-4,0.130088909686476,NA,0.485844642021525,0.0030416471689284,NA,NA,0.220402433317735,0,0.2,NA,0.4,0,NA,NA,0.4
camara10,23555,2010,PLANETA RICA,1,1,0,0,23,3,531328,22364,5,0.00304060096583795,0.152208907172241,NA,0.340949740654624,0.0508853514576999,NA,NA,0.310543730996244,0,0.2,NA,0.4,0,NA,NA,0.4
camara10,23570,2010,PUEBLO NUEVO,1,1,0,0,23,3,531328,12033,5,0.00116346713205352,0.113354940580071,NA,0.452090085597939,0.0012465719272002,NA,NA,0.331089503864373,0,0.2,NA,0.4,0,NA,NA,0.4
camara10,23574,2010,PUERTO ESCONDIDO,1,1,0,0,23,3,531328,9003,5,0.00166611129623459,0.165833611018549,NA,0.471953793180051,5.55370432078196e-4,NA,NA,0.203487726313451,0,0.2,NA,0.4,0,NA,NA,0.4
camara10,23580,2010,PUERTO LIBERTADOR,1,1,0,0,23,3,531328,9785,5,0.00132856412876852,0.0951456310679612,NA,0.596218702095043,0.00173735309146653,NA,NA,0.230352580480327,0,0.2,NA,0.4,0,NA,NA,0.4
